
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
116.633,,Segment,3,2,Image 1,2,1,100000010,510000002218,
149.822,,Segment,3,3,Image 1,2,1,100000010,510000002226,
104.324,,Segment,3,1,Image 1,2,1,100000010,510000002246,
150.915,,Segment,3,2,Image 1,3,1,100000010,510000002248,
160.883,,Segment,3,3,Image 1,3,1,100000010,510000002263,
98.6125,,Segment,3,2,Image 1,2,1,100000010,510000002278,
142.64,,Segment,3,3,Image 1,2,1,100000010,510000002281,
175.207,,Segment,3,4,Image 1,2,1,100000010,510000002290,
146.407,,Segment,3,3,Image 1,3,1,100000010,510000002302,
178.288,,Segment,3,4,Image 1,3,1,100000010,510000002331,
123.192,,Segment,3,1,Image 1,1,1,100000010,510000002342,
154.514,,Segment,3,2,Image 1,1,1,100000010,510000002358,
167.94,,Segment,3,3,Image 1,1,1,100000010,510000002363,
188.186,,Segment,3,3,Image 1,2,1,100000010,510000002365,
155.347,,Segment,3,1,Image 1,2,1,100000010,510000002368,
148.526,,Segment,3,3,Image 1,2,1,100000010,510000002382,
113.456,,Segment,3,1,Image 1,2,1,100000010,510000002396,
167.637,,Segment,3,2,Image 1,2,1,100000010,510000002399,
118.593,,Segment,3,2,Image 1,3,1,100000010,510000002407,
130.616,,Segment,3,3,Image 1,3,1,100000010,510000002412,
164.496,,Segment,3,4,Image 1,3,1,100000010,510000002417,
132.578,,Segment,3,4,Image 1,4,1,100000010,510000002428,
95.0891,,Segment,3,1,Image 1,2,1,100000010,510000002431,
130.343,,Segment,3,2,Image 1,2,1,100000010,510000002441,
140.614,,Segment,3,3,Image 1,2,1,100000010,510000002444,
136.656,,Segment,3,4,Image 1,2,1,100000010,510000002447,
135.126,,Segment,3,4,Image 1,3,1,100000010,510000002454,
155.118,,Segment,3,5,Image 1,3,1,100000010,510000002456,
129.628,,Segment,3,5,Image 1,4,1,100000010,510000002459,
146.549,,Segment,3,3,Image 1,3,1,100000010,510000002461,
152.619,,Segment,3,2,Image 1,3,1,100000010,510000002466,
150.858,,Segment,3,2,Image 1,2,1,100000010,510000002479,
165.236,,Segment,3,3,Image 1,4,1,100000010,510000002488,
106.638,,Segment,3,2,Image 1,1,1,100000011,510000002505,
161.602,,Segment,3,3,Image 1,1,1,100000011,510000002515,
126.25,,Segment,3,2,Image 1,2,1,100000011,510000002528,
97.097,,Segment,3,2,Image 1,3,1,100000011,510000002550,
155.226,,Segment,3,4,Image 1,2,1,100000011,510000002565,
135.245,,Segment,3,4,Image 1,3,1,100000011,510000002578,
103.19,,Segment,3,3,Image 1,3,1,100000011,510000002584,
