
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
106518,12281.1,5.42726,µm,Segment,Segment Position,2,2,1,100000010,510000002726,
108059,12928.2,9.85856,µm,Segment,Segment Position,2,2,1,100000011,510000002827,
107912,12839.4,12.0731,µm,Segment,Segment Position,2,2,1,100000011,510000002874,
106224,13908,15.7415,µm,Segment,Segment Position,2,2,1,100000012,510000003040,
106237,14080.9,12.6977,µm,Segment,Segment Position,2,2,1,100000012,510000003086,
106318,14052.3,9.53197,µm,Segment,Segment Position,2,2,1,100000012,510000003109,
106168,14044.1,9.82077,µm,Segment,Segment Position,2,2,1,100000012,510000003198,
106356,13872.9,13.4932,µm,Segment,Segment Position,2,2,1,100000012,510000003232,
108372,14031.7,10.3497,µm,Segment,Segment Position,2,2,1,100000013,510000003375,
108307,14127.3,17.2763,µm,Segment,Segment Position,2,2,1,100000013,510000003389,
108370,14207.9,17.7031,µm,Segment,Segment Position,2,2,1,100000013,510000003429,
105781,13117.8,-4.4217,µm,Segment,Segment Position,2,2,1,100000014,510000003529,
105857,13020.1,-13.8907,µm,Segment,Segment Position,2,2,1,100000014,510000003592,
105842,13097.6,-23.4053,µm,Segment,Segment Position,2,2,1,100000014,510000003640,
107016,13284.5,16.5938,µm,Segment,Segment Position,2,2,1,100000000,510000003679,
108120,14163.6,9.5817,µm,Segment,Segment Position,2,2,1,100000004,510000003688,
107985,13709.1,17.8617,µm,Segment,Segment Position,2,2,1,100000005,510000003692,
107867,12930.9,8.7224,µm,Segment,Segment Position,2,2,1,100000011,510000003714,
108391,14082.8,18.2713,µm,Segment,Segment Position,2,2,1,100000013,510000003721,
107030,13213.2,16.4653,µm,Segment,Segment Position,2,3,1,100000000,510000000083,
106976,13272.6,13.1828,µm,Segment,Segment Position,2,3,1,100000000,510000000086,
107020,13289.4,16.5295,µm,Segment,Segment Position,2,3,1,100000000,510000000149,
106997,13205.8,7.31945,µm,Segment,Segment Position,2,3,1,100000000,510000000209,
107987,13718.3,17.3867,µm,Segment,Segment Position,2,3,1,100000005,510000001133,
107189,13006.5,-8.71724,µm,Segment,Segment Position,3,1,1,100000001,510000000230,
107345,12941.7,-13.4354,µm,Segment,Segment Position,3,1,1,100000001,510000000274,
107033,12817.1,-3.19791,µm,Segment,Segment Position,3,1,1,100000002,510000000496,
106694,12846,-4.28438,µm,Segment,Segment Position,3,1,1,100000002,510000000554,
108111,14121.7,3.37794,µm,Segment,Segment Position,3,1,1,100000004,510000000884,
108080,13637.7,3.34253,µm,Segment,Segment Position,3,1,1,100000005,510000000999,
106381,12685.2,-2.38502,µm,Segment,Segment Position,3,1,1,100000006,510000001267,
106291,12723.2,-0.939265,µm,Segment,Segment Position,3,1,1,100000006,510000001408,
107279,12187.4,0.233032,µm,Segment,Segment Position,3,1,1,100000007,510000001546,
107105,11886,18.922,µm,Segment,Segment Position,3,1,1,100000008,510000001975,
107479,13227,4.90017,µm,Segment,Segment Position,3,1,1,100000009,510000002215,
106547,12183.4,9.55238,µm,Segment,Segment Position,3,1,1,100000010,510000002510,
108061,12762.8,7.74266,µm,Segment,Segment Position,3,1,1,100000011,510000002766,
107949,13026.8,2.44598,µm,Segment,Segment Position,3,1,1,100000011,510000002847,
107873,13028.9,4.3301,µm,Segment,Segment Position,3,1,1,100000011,510000002860,
106487,13748.3,16.8178,µm,Segment,Segment Position,3,1,1,100000012,510000002974,
106381,14004.7,8.99071,µm,Segment,Segment Position,3,1,1,100000012,510000003124,
108348,14063.7,13.9193,µm,Segment,Segment Position,3,1,1,100000013,510000003372,
105849,13171.4,-11.5405,µm,Segment,Segment Position,3,1,1,100000014,510000003554,
107064,11800.6,6.56735,µm,Segment,Segment Position,3,1,1,100000008,510000003701,
108401,14073.7,16.5908,µm,Segment,Segment Position,3,1,1,100000013,510000003720,
105811,13027.3,-24.8249,µm,Segment,Segment Position,3,1,1,100000014,510000003725,
105854,13066.7,-24.9562,µm,Segment,Segment Position,3,1,1,100000014,510000003727,
107156,13196.4,17.4763,µm,Segment,Segment Position,3,2,1,100000000,510000000028,
106990,13292.6,11.264,µm,Segment,Segment Position,3,2,1,100000000,510000000117,
107429,12931.4,-4.59988,µm,Segment,Segment Position,3,2,1,100000001,510000000282,
107465,12955.6,0.0868744,µm,Segment,Segment Position,3,2,1,100000001,510000000326,
